subject_id,tumor_voxel_count,tumor_fraction,num_positive_slices,total_slices,volume_shape,spacing
BraTS-GLI-01018-000,130763,0.014646393369175626,82,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01019-000,161243,0.018060371863799284,85,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01020-000,173462,0.01942898745519713,67,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01021-000,168343,0.01885562275985663,69,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01022-000,140799,0.015770497311827957,79,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01023-000,91161,0.010210685483870968,68,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01024-000,51390,0.0057560483870967745,69,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01025-000,46623,0.005222110215053763,49,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01026-000,186129,0.020847782258064516,80,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01027-000,66111,0.007404905913978494,59,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01027-001,38243,0.004283490143369176,57,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01028-000,73145,0.008192764336917563,58,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01029-000,149114,0.016701836917562725,79,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01030-000,130628,0.014631272401433693,69,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01031-000,29084,0.003257616487455197,43,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01032-000,155033,0.01736480734767025,66,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01033-000,81366,0.009113575268817205,51,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01034-000,31542,0.0035329301075268816,39,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01035-000,3745,0.0004194668458781362,33,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01036-000,14830,0.0016610663082437275,38,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01037-000,129038,0.014453181003584229,69,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01038-000,78007,0.008737343189964157,63,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01039-000,14950,0.0016745071684587814,32,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01040-000,96611,0.010821124551971326,77,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01041-000,91481,0.010246527777777778,79,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01042-000,153662,0.017211245519713262,70,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01043-000,77066,0.008631944444444444,62,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01044-000,186387,0.02087668010752688,105,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01045-000,211084,0.023642921146953405,80,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01046-000,95466,0.010692876344086022,66,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01047-000,143733,0.016099126344086022,74,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01048-000,56831,0.0063654793906810034,72,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01049-000,57780,0.006471774193548387,65,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01050-000,34159,0.0038260528673835126,54,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01051-000,88075,0.009865031362007169,68,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01052-000,100733,0.011282818100358423,54,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01053-000,151692,0.01699059139784946,68,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01054-000,5904,0.0006612903225806452,27,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01055-000,60973,0.006829413082437276,66,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01056-000,97245,0.010892137096774194,64,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01057-000,38775,0.004343077956989247,77,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01058-000,104559,0.011711357526881721,67,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01059-000,42189,0.004725470430107527,56,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01060-000,103777,0.011623767921146954,63,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01061-000,164671,0.018444332437275987,76,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01062-000,136499,0.015288866487455198,67,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01063-000,189997,0.02128102598566308,83,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01064-000,33518,0.0037542562724014335,91,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01065-000,157478,0.01763866487455197,71,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01066-000,75648,0.008473118279569893,73,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01067-000,149700,0.016767473118279568,77,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01068-000,39011,0.0043695116487455195,45,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01069-000,136069,0.015240703405017922,68,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01070-000,149284,0.016720878136200715,90,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01071-000,108878,0.012195116487455197,73,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01072-000,112626,0.01261491935483871,72,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01073-000,113722,0.012737679211469535,81,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01074-000,95372,0.010682347670250896,63,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01075-000,140710,0.015760528673835126,76,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01076-000,112474,0.012597894265232975,68,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01077-000,5523,0.0006186155913978495,34,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01078-000,122261,0.013694108422939067,64,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01079-000,226241,0.025340613799283155,97,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01080-000,83547,0.009357862903225806,69,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01081-000,56391,0.00631619623655914,60,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01082-000,111500,0.012488799283154122,67,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01083-000,119484,0.013383064516129032,72,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01084-000,44233,0.004954413082437276,54,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01085-000,138509,0.015514000896057348,76,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01086-000,78985,0.008846886200716846,54,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01087-000,103881,0.011635416666666667,102,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01088-000,19209,0.0021515456989247314,41,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01089-000,163650,0.01832997311827957,78,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01090-000,50296,0.005633512544802867,71,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01091-000,6790,0.0007605286738351254,45,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01092-000,146303,0.01638698476702509,75,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01093-000,158406,0.01774260752688172,72,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01094-000,121785,0.013640793010752689,77,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01095-000,204561,0.022912298387096776,82,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01096-000,146657,0.016426635304659497,88,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01097-000,66108,0.007404569892473119,49,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01098-000,92500,0.010360663082437277,101,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01099-000,74023,0.008291106630824373,58,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01100-000,80148,0.008977150537634409,55,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01101-000,179829,0.020142137096774194,70,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01102-000,22655,0.002537522401433692,50,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01103-000,92469,0.010357190860215054,51,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01104-000,99795,0.011177755376344085,83,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01105-000,134008,0.015009856630824372,74,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01106-000,38671,0.004331429211469534,84,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01107-000,75860,0.008496863799283154,55,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01108-000,7468,0.0008364695340501792,22,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01109-000,60130,0.006734991039426523,50,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01110-000,42216,0.004728494623655914,44,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01111-000,108905,0.012198140681003585,98,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01112-000,168501,0.01887331989247312,74,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01113-000,70872,0.007938172043010753,73,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01114-000,76330,0.008549507168458781,62,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01115-000,81613,0.009141241039426524,59,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01116-000,69876,0.007826612903225807,46,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01117-000,31494,0.00352755376344086,44,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01118-000,46298,0.00518570788530466,63,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01119-000,42706,0.004783378136200717,50,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01120-000,111497,0.012488463261648746,83,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01121-000,174423,0.01953662634408602,95,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01122-000,139615,0.01563788082437276,81,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01123-000,78568,0.008800179211469535,55,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01124-000,43553,0.004878248207885304,51,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01125-000,161907,0.018134744623655913,80,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01126-000,88866,0.009953629032258065,69,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01127-000,58697,0.0065744847670250895,54,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01128-000,26807,0.003002576164874552,65,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01129-000,74772,0.008375,58,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01130-000,38502,0.0043125,61,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01131-000,43800,0.0049059139784946235,49,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01132-000,14244,0.0015954301075268818,42,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01133-000,44210,0.004951836917562724,49,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01134-000,99597,0.011155577956989248,65,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01135-000,136574,0.015297267025089606,74,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01136-000,174894,0.019589381720430107,77,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01137-000,39841,0.004462477598566308,50,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01138-000,134095,0.015019601254480286,91,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01139-000,138051,0.015462701612903225,85,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01140-000,87193,0.009766241039426523,65,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01141-000,156606,0.017540994623655912,78,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01142-000,163612,0.018325716845878137,85,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01143-000,172673,0.019340613799283153,73,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01144-000,82023,0.009187163978494624,69,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01145-000,122734,0.013747087813620072,63,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01146-000,119314,0.01336402329749104,68,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01147-000,11890,0.0013317652329749104,37,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01148-000,105753,0.011845094086021505,74,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01149-000,21413,0.0023984094982078853,45,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01150-000,96481,0.010806563620071685,71,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01151-000,127133,0.01423980734767025,69,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01152-000,13806,0.0015463709677419355,36,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01153-000,168082,0.01882638888888889,98,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01154-000,14911,0.001670138888888889,30,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01155-000,196777,0.022040434587813622,77,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01156-000,103154,0.011553987455197133,72,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01157-000,112339,0.012582773297491039,85,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01158-000,108343,0.012135192652329749,66,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01159-000,25809,0.0028907930107526882,65,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01160-000,126699,0.01419119623655914,70,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01160-001,133158,0.014914650537634409,68,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01161-000,109939,0.012313956093189964,64,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01162-000,118781,0.013304323476702509,71,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01163-000,72125,0.008078517025089606,67,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01164-000,79746,0.008932123655913978,58,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01165-000,72263,0.008093974014336917,79,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01166-000,31560,0.0035349462365591396,39,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01167-000,100253,0.011229054659498208,82,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01168-000,64411,0.007214493727598566,56,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01169-000,140258,0.015709901433691758,92,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01170-000,102231,0.011450604838709678,74,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01171-000,141749,0.0158769041218638,70,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01172-000,114300,0.01280241935483871,79,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01173-000,66357,0.007432459677419355,61,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01174-000,85983,0.009630712365591397,63,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01175-000,185687,0.020798275089605734,90,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01176-000,74456,0.008339605734767025,61,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01177-000,251739,0.02819657258064516,74,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01178-000,31513,0.003529681899641577,51,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01179-000,105314,0.0117959229390681,77,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01180-000,123967,0.013885192652329749,68,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01181-000,34275,0.003839045698924731,49,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01182-000,186895,0.020933579749103943,95,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01183-000,124500,0.01394489247311828,70,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01184-000,32522,0.0036426971326164875,48,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01185-000,106514,0.011930331541218638,84,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01186-000,32335,0.0036217517921146953,49,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01187-000,41331,0.0046293682795698924,65,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01188-000,147615,0.01653393817204301,74,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01189-000,114711,0.01284845430107527,69,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01190-000,147227,0.016490479390681004,77,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01191-000,138962,0.015564740143369176,63,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01192-000,169214,0.01895318100358423,68,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01193-000,83729,0.009378248207885305,51,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01194-000,136102,0.015244399641577061,75,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01195-000,129183,0.014469422043010752,83,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01196-000,66141,0.007408266129032258,56,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01197-000,111154,0.012450044802867384,75,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01198-000,124307,0.013923275089605735,86,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01199-000,150096,0.016811827956989246,78,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01200-000,81752,0.009156810035842294,64,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01201-000,99343,0.011127128136200717,65,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01202-000,211979,0.023743167562724016,83,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01203-000,67008,0.007505376344086021,55,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01204-000,29807,0.003338597670250896,52,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01205-000,21963,0.002460013440860215,51,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01206-000,139230,0.015594758064516129,76,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01207-000,39772,0.004454749103942652,54,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01208-000,33446,0.0037461917562724013,52,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01209-000,183094,0.020507840501792114,81,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01210-000,44582,0.00499350358422939,58,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01211-000,55130,0.006174955197132617,73,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01212-000,32051,0.0035899417562724016,55,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01213-000,46339,0.00519030017921147,62,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01214-000,80396,0.009004928315412187,64,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01215-000,125287,0.01403304211469534,79,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01216-000,127189,0.014246079749103942,80,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01217-000,100758,0.011285618279569892,79,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01218-000,45118,0.005053539426523298,56,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01219-000,130340,0.014599014336917562,57,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01220-000,32059,0.003590837813620072,45,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01221-000,175675,0.019676859318996417,80,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01222-000,36858,0.004128360215053763,51,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01223-000,68118,0.007629704301075269,77,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01224-000,41124,0.004606182795698925,56,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01225-000,149586,0.016754704301075268,70,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01226-000,95627,0.010710909498207886,89,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01227-000,73437,0.008225470430107526,61,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01228-000,180618,0.020230510752688172,79,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01229-000,66648,0.00746505376344086,76,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01230-000,20935,0.0023448700716845877,43,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01231-000,62354,0.006984094982078853,65,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01232-000,99909,0.011190524193548388,85,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01233-000,87609,0.009812836021505376,82,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01234-000,26500,0.002968189964157706,47,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01235-000,122656,0.013738351254480287,68,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01236-000,91573,0.010256832437275985,67,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01237-000,78815,0.008827844982078854,62,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01238-000,100879,0.011299171146953405,88,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01239-000,51853,0.00580790770609319,52,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01240-000,36342,0.004070564516129032,60,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01241-000,132682,0.014861335125448029,92,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01242-000,80574,0.009024865591397849,77,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01243-000,55364,0.006201164874551971,72,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01244-000,91132,0.010207437275985663,70,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01245-000,91646,0.010265008960573477,67,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01246-000,103768,0.011622759856630825,67,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01247-000,25918,0.0029030017921146956,54,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01248-000,87324,0.009780913978494624,60,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01249-000,20876,0.00233826164874552,45,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01250-000,65993,0.007391689068100359,61,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01251-000,142132,0.015919802867383512,82,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01252-000,13459,0.0015075044802867383,46,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01253-000,95815,0.010731966845878136,98,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01254-000,79531,0.00890804211469534,68,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01255-000,7513,0.0008415098566308244,23,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
