image_a,image_b,split_a,split_b,class_a,class_b,hash_distance
dataset/test/pituitary/Te-pi_0059.jpg,dataset/train/pituitary/Tr-pi_0928.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0060.jpg,dataset/train/pituitary/Tr-pi_0719.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0060.jpg,dataset/train/pituitary/Tr-pi_0720.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0061.jpg,dataset/train/pituitary/Tr-pi_0722.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0063.jpg,dataset/train/pituitary/Tr-pi_0942.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0065.jpg,dataset/train/pituitary/Tr-pi_0737.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0068.jpg,dataset/train/pituitary/Tr-pi_0443.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0071.jpg,dataset/test/pituitary/Te-pi_0299.jpg,test,test,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0071.jpg,dataset/train/pituitary/Tr-pi_0421.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0071.jpg,dataset/train/pituitary/Tr-pi_0461.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0071.jpg,dataset/train/pituitary/Tr-pi_0519.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0071.jpg,dataset/train/pituitary/Tr-pi_0528.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0071.jpg,dataset/train/pituitary/Tr-pi_0772.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0072.jpg,dataset/train/meningioma/Tr-me_0099.jpg,test,train,pituitary,meningioma,4
dataset/test/pituitary/Te-pi_0073.jpg,dataset/train/pituitary/Tr-pi_0776.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0074.jpg,dataset/test/pituitary/Te-pi_0077.jpg,test,test,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0074.jpg,dataset/test/pituitary/Te-pi_0082.jpg,test,test,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0074.jpg,dataset/train/pituitary/Tr-pi_0320.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0074.jpg,dataset/train/pituitary/Tr-pi_0321.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0074.jpg,dataset/train/pituitary/Tr-pi_0456.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0074.jpg,dataset/train/pituitary/Tr-pi_0481.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0074.jpg,dataset/train/pituitary/Tr-pi_0482.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0074.jpg,dataset/train/pituitary/Tr-pi_0779.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0074.jpg,dataset/train/pituitary/Tr-pi_0780.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0074.jpg,dataset/train/pituitary/Tr-pi_0789.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0074.jpg,dataset/train/pituitary/Tr-pi_0790.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0074.jpg,dataset/train/pituitary/Tr-pi_0811.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0074.jpg,dataset/train/pituitary/Tr-pi_1258.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0074.jpg,dataset/train/pituitary/Tr-pi_1260.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0076.jpg,dataset/train/pituitary/Tr-pi_0476.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0076.jpg,dataset/train/pituitary/Tr-pi_0784.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0076.jpg,dataset/train/pituitary/Tr-pi_1130.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0077.jpg,dataset/train/pituitary/Tr-pi_0311.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0077.jpg,dataset/train/pituitary/Tr-pi_1130.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0077.jpg,dataset/train/pituitary/Tr-pi_1138.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0079.jpg,dataset/train/meningioma/Tr-me_0831.jpg,test,train,pituitary,meningioma,4
dataset/test/pituitary/Te-pi_0079.jpg,dataset/train/pituitary/Tr-pi_0520.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0080.jpg,dataset/train/pituitary/Tr-pi_0367.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0082.jpg,dataset/train/pituitary/Tr-pi_0689.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0082.jpg,dataset/train/pituitary/Tr-pi_0779.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0082.jpg,dataset/train/pituitary/Tr-pi_0811.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0082.jpg,dataset/train/pituitary/Tr-pi_0817.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0082.jpg,dataset/train/pituitary/Tr-pi_1149.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0082.jpg,dataset/train/pituitary/Tr-pi_1183.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0082.jpg,dataset/train/pituitary/Tr-pi_1185.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0085.jpg,dataset/train/pituitary/Tr-pi_0378.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0085.jpg,dataset/train/pituitary/Tr-pi_0762.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0085.jpg,dataset/train/pituitary/Tr-pi_0800.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0085.jpg,dataset/train/pituitary/Tr-pi_1177.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0086.jpg,dataset/train/pituitary/Tr-pi_0580.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0086.jpg,dataset/train/pituitary/Tr-pi_0816.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0090.jpg,dataset/train/pituitary/Tr-pi_0829.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0100.jpg,dataset/test/pituitary/Te-pi_0101.jpg,test,test,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0100.jpg,dataset/train/pituitary/Tr-pi_0858.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0115.jpg,dataset/train/pituitary/Tr-pi_0903.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0115.jpg,dataset/train/pituitary/Tr-pi_0906.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0120.jpg,dataset/train/pituitary/Tr-pi_0918.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0121.jpg,dataset/train/pituitary/Tr-pi_0919.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0128.jpg,dataset/train/pituitary/Tr-pi_0939.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0130.jpg,dataset/train/pituitary/Tr-pi_0945.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0136.jpg,dataset/train/pituitary/Tr-pi_0964.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0136.jpg,dataset/train/pituitary/Tr-pi_0966.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0136.jpg,dataset/train/pituitary/Tr-pi_1058.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0139.jpg,dataset/train/pituitary/Tr-pi_0972.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0140.jpg,dataset/train/pituitary/Tr-pi_0974.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0146.jpg,dataset/train/pituitary/Tr-pi_0585.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0147.jpg,dataset/train/pituitary/Tr-pi_0617.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0147.jpg,dataset/train/pituitary/Tr-pi_0998.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0150.jpg,dataset/test/pituitary/Te-pi_0151.jpg,test,test,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0150.jpg,dataset/test/pituitary/Te-pi_0160.jpg,test,test,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0150.jpg,dataset/train/pituitary/Tr-pi_0565.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0150.jpg,dataset/train/pituitary/Tr-pi_1004.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0151.jpg,dataset/train/pituitary/Tr-pi_1004.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0153.jpg,dataset/train/meningioma/Tr-me_1317.jpg,test,train,pituitary,meningioma,4
dataset/test/pituitary/Te-pi_0153.jpg,dataset/train/pituitary/Tr-pi_0566.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0154.jpg,dataset/train/pituitary/Tr-pi_1106.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0156.jpg,dataset/train/notumor/Tr-no_0908.jpg,test,train,pituitary,no_tumor,4
dataset/test/pituitary/Te-pi_0157.jpg,dataset/train/pituitary/Tr-pi_1026.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0160.jpg,dataset/train/pituitary/Tr-pi_0561.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0161.jpg,dataset/train/pituitary/Tr-pi_1041.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0162.jpg,dataset/train/pituitary/Tr-pi_0985.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0165.jpg,dataset/train/pituitary/Tr-pi_1198.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0166.jpg,dataset/train/pituitary/Tr-pi_0601.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0169.jpg,dataset/train/pituitary/Tr-pi_0585.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0169.jpg,dataset/train/pituitary/Tr-pi_1059.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0172.jpg,dataset/train/notumor/Tr-no_1308.jpg,test,train,pituitary,no_tumor,4
dataset/test/pituitary/Te-pi_0172.jpg,dataset/train/pituitary/Tr-pi_0730.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0172.jpg,dataset/train/pituitary/Tr-pi_1146.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0175.jpg,dataset/train/pituitary/Tr-pi_1078.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0176.jpg,dataset/train/pituitary/Tr-pi_0661.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0178.jpg,dataset/train/pituitary/Tr-pi_1088.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0181.jpg,dataset/train/pituitary/Tr-pi_1096.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0181.jpg,dataset/train/pituitary/Tr-pi_1097.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0187.jpg,dataset/train/pituitary/Tr-pi_1113.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0188.jpg,dataset/train/pituitary/Tr-pi_1116.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0190.jpg,dataset/train/pituitary/Tr-pi_0607.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0190.jpg,dataset/train/pituitary/Tr-pi_1124.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0191.jpg,dataset/train/pituitary/Tr-pi_1114.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0192.jpg,dataset/train/pituitary/Tr-pi_0669.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0192.jpg,dataset/train/pituitary/Tr-pi_1129.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0193.jpg,dataset/train/pituitary/Tr-pi_1133.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0195.jpg,dataset/train/pituitary/Tr-pi_0276.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0195.jpg,dataset/train/pituitary/Tr-pi_0356.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0195.jpg,dataset/train/pituitary/Tr-pi_0815.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0196.jpg,dataset/train/meningioma/Tr-me_0404.jpg,test,train,pituitary,meningioma,4
dataset/test/pituitary/Te-pi_0197.jpg,dataset/train/pituitary/Tr-pi_0678.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0198.jpg,dataset/train/glioma/Tr-gl_0198.jpg,test,train,pituitary,glioma,4
dataset/test/pituitary/Te-pi_0198.jpg,dataset/train/pituitary/Tr-pi_0497.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0199.jpg,dataset/train/pituitary/Tr-pi_0434.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0199.jpg,dataset/train/pituitary/Tr-pi_0467.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0199.jpg,dataset/train/pituitary/Tr-pi_0588.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0199.jpg,dataset/train/pituitary/Tr-pi_0806.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0199.jpg,dataset/train/pituitary/Tr-pi_0807.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0199.jpg,dataset/train/pituitary/Tr-pi_0818.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0199.jpg,dataset/train/pituitary/Tr-pi_1269.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0200.jpg,dataset/train/pituitary/Tr-pi_1154.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0201.jpg,dataset/train/pituitary/Tr-pi_1157.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0201.jpg,dataset/train/pituitary/Tr-pi_1158.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0201.jpg,dataset/train/pituitary/Tr-pi_1224.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0203.jpg,dataset/train/pituitary/Tr-pi_0726.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0203.jpg,dataset/train/pituitary/Tr-pi_1163.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0204.jpg,dataset/train/pituitary/Tr-pi_1168.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0205.jpg,dataset/train/pituitary/Tr-pi_1189.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0207.jpg,dataset/train/pituitary/Tr-pi_1174.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0209.jpg,dataset/train/pituitary/Tr-pi_1179.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0209.jpg,dataset/train/pituitary/Tr-pi_1180.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0210.jpg,dataset/train/pituitary/Tr-pi_0258.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0210.jpg,dataset/train/pituitary/Tr-pi_1184.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0210.jpg,dataset/train/pituitary/Tr-pi_1185.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0210.jpg,dataset/train/pituitary/Tr-pi_1210.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0211.jpg,dataset/train/pituitary/Tr-pi_0258.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0211.jpg,dataset/train/pituitary/Tr-pi_1185.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0212.jpg,dataset/train/pituitary/Tr-pi_0262.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0212.jpg,dataset/train/pituitary/Tr-pi_1190.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0213.jpg,dataset/train/pituitary/Tr-pi_1193.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0214.jpg,dataset/train/pituitary/Tr-pi_0166.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0214.jpg,dataset/train/pituitary/Tr-pi_0910.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0214.jpg,dataset/train/pituitary/Tr-pi_1142.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0215.jpg,dataset/train/pituitary/Tr-pi_0271.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0215.jpg,dataset/train/pituitary/Tr-pi_1199.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0218.jpg,dataset/train/pituitary/Tr-pi_1205.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0218.jpg,dataset/train/pituitary/Tr-pi_1208.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0219.jpg,dataset/train/pituitary/Tr-pi_0282.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0219.jpg,dataset/train/pituitary/Tr-pi_0423.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0219.jpg,dataset/train/pituitary/Tr-pi_1210.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0222.jpg,dataset/train/pituitary/Tr-pi_1218.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0222.jpg,dataset/train/pituitary/Tr-pi_1219.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0227.jpg,dataset/train/pituitary/Tr-pi_0812.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0227.jpg,dataset/train/pituitary/Tr-pi_1236.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0228.jpg,dataset/train/pituitary/Tr-pi_1234.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0228.jpg,dataset/train/pituitary/Tr-pi_1237.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0231.jpg,dataset/train/pituitary/Tr-pi_0319.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0231.jpg,dataset/train/pituitary/Tr-pi_0445.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0231.jpg,dataset/train/pituitary/Tr-pi_0580.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0231.jpg,dataset/train/pituitary/Tr-pi_1269.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0234.jpg,dataset/train/pituitary/Tr-pi_0614.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0238.jpg,dataset/train/pituitary/Tr-pi_0014.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0240.jpg,dataset/train/pituitary/Tr-pi_0158.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0240.jpg,dataset/train/pituitary/Tr-pi_0159.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0240.jpg,dataset/train/pituitary/Tr-pi_0160.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0240.jpg,dataset/train/pituitary/Tr-pi_1200.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0240.jpg,dataset/train/pituitary/Tr-pi_1275.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0240.jpg,dataset/train/pituitary/Tr-pi_1276.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0240.jpg,dataset/train/pituitary/Tr-pi_1277.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0249.jpg,dataset/train/pituitary/Tr-pi_0428.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0257.jpg,dataset/test/pituitary/Te-pi_0258.jpg,test,test,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0271.jpg,dataset/train/pituitary/Tr-pi_1368.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0271.jpg,dataset/train/pituitary/Tr-pi_1370.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0273.jpg,dataset/train/glioma/Tr-gl_0098.jpg,test,train,pituitary,glioma,4
dataset/test/pituitary/Te-pi_0273.jpg,dataset/train/notumor/Tr-noTr_0002.jpg,test,train,pituitary,no_tumor,4
dataset/test/pituitary/Te-pi_0273.jpg,dataset/train/notumor/Tr-no_0117.jpg,test,train,pituitary,no_tumor,4
dataset/test/pituitary/Te-pi_0273.jpg,dataset/train/notumor/Tr-no_0131.jpg,test,train,pituitary,no_tumor,4
dataset/test/pituitary/Te-pi_0273.jpg,dataset/train/notumor/Tr-no_0366.jpg,test,train,pituitary,no_tumor,4
dataset/test/pituitary/Te-pi_0273.jpg,dataset/train/notumor/Tr-no_0369.jpg,test,train,pituitary,no_tumor,4
dataset/test/pituitary/Te-pi_0273.jpg,dataset/train/notumor/Tr-no_0397.jpg,test,train,pituitary,no_tumor,4
dataset/test/pituitary/Te-pi_0273.jpg,dataset/train/notumor/Tr-no_0892.jpg,test,train,pituitary,no_tumor,4
dataset/test/pituitary/Te-pi_0273.jpg,dataset/train/notumor/Tr-no_1059.jpg,test,train,pituitary,no_tumor,4
dataset/test/pituitary/Te-pi_0273.jpg,dataset/train/notumor/Tr-no_1095.jpg,test,train,pituitary,no_tumor,4
dataset/test/pituitary/Te-pi_0273.jpg,dataset/train/notumor/Tr-no_1371.jpg,test,train,pituitary,no_tumor,4
dataset/test/pituitary/Te-pi_0273.jpg,dataset/train/pituitary/Tr-pi_0435.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0273.jpg,dataset/train/pituitary/Tr-pi_0685.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0273.jpg,dataset/train/pituitary/Tr-pi_1364.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0276.jpg,dataset/train/pituitary/Tr-pi_1381.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0280.jpg,dataset/train/pituitary/Tr-pi_1395.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0292.jpg,dataset/train/pituitary/Tr-pi_1431.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0295.jpg,dataset/train/pituitary/Tr-pi_0433.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0295.jpg,dataset/train/pituitary/Tr-pi_0467.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0295.jpg,dataset/train/pituitary/Tr-pi_0805.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0295.jpg,dataset/train/pituitary/Tr-pi_0806.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0295.jpg,dataset/train/pituitary/Tr-pi_0807.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0295.jpg,dataset/train/pituitary/Tr-pi_1200.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0296.jpg,dataset/train/pituitary/Tr-pi_1440.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0299.jpg,dataset/train/pituitary/Tr-pi_0367.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0299.jpg,dataset/train/pituitary/Tr-pi_0442.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0299.jpg,dataset/train/pituitary/Tr-pi_0443.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0299.jpg,dataset/train/pituitary/Tr-pi_0460.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0299.jpg,dataset/train/pituitary/Tr-pi_1452.jpg,test,train,pituitary,pituitary,4
dataset/test/pituitary/Te-pi_0299.jpg,dataset/train/pituitary/Tr-pi_1453.jpg,test,train,pituitary,pituitary,4
dataset/train/glioma/Tr-gl_0010.jpg,dataset/train/glioma/Tr-gl_0797.jpg,train,train,glioma,glioma,4
dataset/train/glioma/Tr-gl_0010.jpg,dataset/train/glioma/Tr-gl_0798.jpg,train,train,glioma,glioma,4
dataset/train/glioma/Tr-gl_0010.jpg,dataset/train/glioma/Tr-gl_0825.jpg,train,train,glioma,glioma,4
dataset/train/glioma/Tr-gl_0011.jpg,dataset/train/meningioma/Tr-me_0384.jpg,train,train,glioma,meningioma,4
dataset/train/glioma/Tr-gl_0011.jpg,dataset/train/meningioma/Tr-me_0540.jpg,train,train,glioma,meningioma,4
dataset/train/glioma/Tr-gl_0014.jpg,dataset/train/glioma/Tr-glTr_0004.jpg,train,train,glioma,glioma,4
dataset/train/glioma/Tr-gl_0030.jpg,dataset/train/glioma/Tr-gl_0633.jpg,train,train,glioma,glioma,4
dataset/train/glioma/Tr-gl_0034.jpg,dataset/train/glioma/Tr-gl_0665.jpg,train,train,glioma,glioma,4
dataset/train/glioma/Tr-gl_0042.jpg,dataset/train/glioma/Tr-gl_0156.jpg,train,train,glioma,glioma,4
dataset/train/glioma/Tr-gl_0043.jpg,dataset/train/meningioma/Tr-me_0394.jpg,train,train,glioma,meningioma,4
dataset/train/glioma/Tr-gl_0052.jpg,dataset/train/glioma/Tr-gl_0341.jpg,train,train,glioma,glioma,4
dataset/train/glioma/Tr-gl_0054.jpg,dataset/train/meningioma/Tr-me_0319.jpg,train,train,glioma,meningioma,4
dataset/train/glioma/Tr-gl_0056.jpg,dataset/train/glioma/Tr-gl_0057.jpg,train,train,glioma,glioma,4
dataset/train/glioma/Tr-gl_0056.jpg,dataset/train/glioma/Tr-gl_1303.jpg,train,train,glioma,glioma,4
dataset/train/glioma/Tr-gl_0057.jpg,dataset/train/glioma/Tr-gl_1303.jpg,train,train,glioma,glioma,4
dataset/train/glioma/Tr-gl_0059.jpg,dataset/train/glioma/Tr-gl_0299.jpg,train,train,glioma,glioma,4
dataset/train/glioma/Tr-gl_0059.jpg,dataset/train/meningioma/Tr-me_1238.jpg,train,train,glioma,meningioma,4
dataset/train/glioma/Tr-gl_0060.jpg,dataset/train/glioma/Tr-gl_0197.jpg,train,train,glioma,glioma,4
